Components,Delivery and Customer Support,Design and Aesthetics,Dimensions,Features,Functionality,Installation,Material,Price,Quality,Usability,Polarity
0.007035993084446052,0.0007258727611150547,0.024109116101754903,0.048444476659548805,0.004325423404428414,0.04914878819015946,0.00024249265082778088,2.8940260402038658e-05,0.938484471403029,0.11033261112541282,0.004094995373608747,0.9659874302289266
0.0012759245328303084,0.00030620035307993775,0.012221326158210071,0.013414402982197407,0.0008270097135594116,0.06603552087360831,0.0012838024062212226,1.5886704159453335e-05,0.9977395475555368,0.022676179018049705,0.06402579911375433,0.9977871223244588
0.00034768910459157746,0.00010366345261045259,0.23443030596812617,0.2969753080076273,0.0352474276959153,0.0018408295217151437,0.009255380558416085,0.0003388685753404583,0.0016243218199831066,0.8335555082571446,0.039801055003700105,0.3356374515453172
0.0013881486626237793,0.0003010274635984597,0.0064756041038018086,0.693611472180811,0.001694515580440559,0.021657494675137858,0.02777730018358656,1.0768901760576632e-05,0.02892605450503181,0.032244572562860584,0.01235668870549207,0.3067362792396814
0.0002915233183019133,0.00010054598515968737,0.001434087734725065,0.006773689276115433,0.0002728624606112708,0.9730975996470168,0.0008840180002474584,3.888028462762728e-06,0.00023792541201048822,0.01705073004940249,0.0008726547789591511,0.9991995681696191
0.00037347996662083597,0.00014329989218344724,0.005149231586069232,0.9393207747315022,0.0005290478067528719,0.97426430801306,0.0010052725669546618,5.688880109433179e-05,0.0017489294082411806,0.04972906387455569,0.005239368919207802,0.9819545531175654
0.0006628142987907895,0.0004635049416661303,0.08065524362142062,0.9032079811450121,0.013690808696980347,0.7505874808361963,0.0001635034683499425,5.4901128236198185e-05,0.002158844317518426,0.014584397147380568,0.005810258949845397,0.9941877840634141
0.0005259007759920128,0.0003307983319460487,0.29677898682183274,0.03787671005497929,0.30717026678665527,0.6777914497009139,0.00023098459851484532,3.466862366934566e-05,0.0009476363766777582,0.06656516596367609,0.023969249442502154,0.9988073046785007
0.0032278531913723122,0.019083236487068583,0.03219311982409562,0.16907484893671337,0.0007847399910351516,0.12770472749680195,0.000608583565019418,0.0002163126099102933,0.0007356880910746746,0.8663046928358188,0.014869099814639467,0.9697169180483636
0.0013974108409073214,6.412173867416199e-05,0.0077840781664438325,0.06755831281662136,0.004856130887247553,0.10124724421774908,0.0007516951008721259,0.0002885239426638284,0.38577075696700663,0.4541022280535346,0.7408323945916602,0.7111222924936785
0.012411557903344124,1.8814589907753315e-05,0.004868323697011585,0.04684512810082484,0.0017914111206899393,0.3153633137323622,0.0022998254960531683,4.533817055098515e-05,0.623471687179405,0.8698772488490427,0.24949206963761159,0.9788661742130044
0.0013164219569138306,3.344985865649264e-05,0.008070812631588268,0.023616840028068794,0.0021022482731705423,0.6904823759057748,0.0021530571363391274,1.3765042482193681e-05,0.003130956502948206,0.07470806816749394,0.9426755690486879,0.9978454440181557
0.0016787577381839908,3.7549708742997195e-05,0.0324241671435664,0.0018486971410909229,0.013528882199229247,0.03886620424396807,0.9986001181761839,1.4600044223878355e-05,0.00206016296940068,0.04954766136263927,0.026137702336992218,0.9597067115907331
0.0022920569614212267,2.8098464862113214e-05,0.32362947940083975,0.0011688750740488515,0.058944286753477945,0.5612397978652391,0.2677410282118494,0.00013640803675789583,0.0018411732686248606,0.09449568631207124,0.23985866196229613,0.9415917260828183
0.00251575335673781,3.751621391339849e-05,0.004640842043124424,0.006593478858635787,0.002706708590082224,0.08066887143204483,0.002181461653337646,3.6791666581187356e-06,0.008812367809895107,0.043028966884835866,0.9977334812912076,0.9972538713382472
0.0010323340866184624,0.0001561311851290105,0.011054795117903467,0.3414989739332389,0.000978988257444554,0.0445798335431912,0.08690785899504286,4.012010129882306e-05,0.0018354468955534807,0.9952362738248478,0.8076379960909602,0.996136209121594
0.0030357017921213655,0.0004746517259122709,0.004975467826828358,0.0685736209542233,0.06408742161437782,0.442538436251424,0.01480569952889479,4.989446070950116e-05,0.0048589263665963795,0.7075670598700039,0.013890237854959606,0.19190727157032875
0.0009041427603905781,0.0002495719541050919,0.047214447076735534,0.9899325692965585,0.0030717100270609334,0.057863486905014486,0.0011529238558965079,1.3510754800128368e-05,0.0038769831004598515,0.056036507358554255,0.07298694443055118,0.9894358210196369
0.639099218534977,8.296710532669057e-05,0.003107073323490397,0.01155294717044381,0.002613217863992328,0.897102272174109,0.0004699212100424407,3.1259843768179736e-05,0.0014961405414676136,0.20428182918188567,0.035961531936945165,0.38196388543983784
0.0022491451178819908,0.0043573554155338905,0.24434495895258057,0.01840895316978105,0.002829021268088255,0.16591501718988147,0.000451686138233834,0.0459601251533633,0.0007667521451274878,0.9619302692278924,0.04011530163187902,0.18057890461564302
0.0020795621903707245,2.2258846561519872e-05,0.05055805510140334,0.028020351447332125,0.0018189432376607272,0.15895243160711792,0.02633415091485642,1.4252624146599723e-05,0.0027108331618938253,0.03213335737812477,0.9754756346779561,0.997755964574712
9.945140983440373e-05,6.164285684244738e-05,0.0012647527221005923,0.004556739333332447,0.00034638531796171376,0.9964217485390325,0.0005061825067276093,0.00010040794697856683,0.0016360091906649787,0.06106209741709243,0.005818811536585822,0.998859231456916
0.04049082142156753,4.51246734587093e-05,0.025603015199606845,0.008797737007833015,0.005326694737273989,0.7347162158109806,0.000385228601010154,0.0002569805083816862,0.006693599856549913,0.759058727011745,0.07611313049605342,0.8701576505541759
0.007640513217433387,0.0002023897935419254,0.03156923565837213,0.6146703330995155,0.0013836640308441106,0.04939500872086504,0.0014711792282251644,1.8872653146115885e-05,0.04941278464244158,0.15619558331938688,0.11718390852730112,0.9037155690730933
0.0097225863039754,0.0056199223034652575,0.018875918222823102,0.020584438579559446,0.1033344800403653,0.9231723692649515,0.0006760164122406434,0.0002417068502459816,0.005891310369814786,0.7559884696462574,0.027230871729452866,0.99612705550797
0.0019123089276940307,0.00977006399439194,0.006157344919174869,0.023281490072579344,0.0038698799851717624,0.19711579480711788,0.0008807793136201309,1.3423787892811144e-05,0.0022735770152088526,0.12246685210991597,0.051274667425124855,0.7783188186874009
0.0003947260629848867,0.00036853454188053746,0.003213786785780641,0.0019709658007209525,0.00041557069313248466,0.013879193988848033,0.0004703404486428563,1.772075391347327e-05,0.011180630743954784,0.9935304197104724,0.0007678203228047826,0.9984838560312855
0.0012787783559391032,0.00032148216188608266,0.06950019796394971,0.22159557701894564,0.0024585137460695974,0.050414621244965194,0.0006831148262921527,0.00011166800209366417,0.003099901656297895,0.06035020901410232,0.9947192403431073,0.9928161425556329
0.0006987668731541845,0.0012313508245473017,0.5528643921285468,0.004059549692233495,0.002465994697417958,0.05624261147753475,0.00037518300101126216,0.9741526871850528,0.7442047580219671,0.022312953017196165,0.0033937186485463117,0.23510885855386468
0.003325866709884573,0.0016711710965221001,0.01990858744612877,0.032857436142170085,0.010910349383430856,0.7792834466971975,0.00015422361891564596,4.880502989149248e-05,0.002326538825886394,0.06532305414427375,0.010530828686121294,0.9852562165950731
0.015171193660544058,2.9978607138500143e-05,0.01657859814346249,0.14847307586771505,0.0025746426633697023,0.30332432237131324,0.030261131865548307,9.340434412430697e-05,0.0020745373700456985,0.15682873837956351,0.2239368823539471,0.9053288231473507
0.01725833150531965,0.0017014407742231663,0.007823252156233959,0.06316180344293153,0.0019799790475415325,0.26242124423901264,0.011841366282962507,0.0031318661071959393,0.012943863494340013,0.0939783322368559,0.04131428852838104,0.5676759599285043
0.0004789764752781826,0.0005009742995483464,0.6852098572063141,0.9444188532325345,0.002857443536365776,0.20027126998073821,0.0018397550707438752,0.0011532224065865396,0.0010801189413783617,0.32752248878126916,0.017699653394829713,0.9925545246314748
0.00751745040861698,5.220197689478582e-05,0.041420381118684305,0.0022265739535454075,0.3741553812058424,0.6597951239445843,0.0006613731955806573,0.024791109791329112,0.0023727857380869974,0.31728867753523676,0.05494925138888762,0.7706160243626978
0.000937075163395902,3.4879605104819884e-05,0.0010159922912601972,0.0015445984384781185,0.0009146320110008375,0.9131704358368765,0.0008848959956073562,1.1826805331402749e-05,0.0004962075358928497,0.027686420180798393,0.00112093839954342,0.999108078854103
0.0020390981832605647,6.228244196317391e-05,0.05607120146400416,0.0018778219846995448,0.46369505136318867,0.2982450261341081,0.004540814828285769,2.327845621719245e-05,0.004878657259004107,0.15577752150595234,0.6663952836476971,0.8973879067324251
0.012916939879400142,3.563390369337175e-05,0.10578553253964376,0.3708954650451255,0.0025547287742658195,0.09508189946548012,0.03399472152087261,2.0587141352052118e-05,0.025756466544576667,0.7928632738106428,0.2772686307115454,0.9668576851478005
0.5299470333133218,2.1268298626506946e-05,0.01958307630256136,0.008577785132916984,0.003155358183770579,0.9593850383810791,0.0011394377817283022,8.734792056329503e-06,0.0025759224602821843,0.050824116517142914,0.9987742959933088,0.9994183099993112
0.002453914173199202,3.217126287400069e-05,0.001484970528454963,0.002069097452397595,0.0014041358762691854,0.23414478425814034,0.00048703284815187234,2.4527553065668947e-05,0.001186261577895761,0.9005607235608089,0.9981646355159679,0.9902679549702684
0.0010646344910729775,7.683851154664838e-05,0.01941701022392415,0.044763038998472886,0.002606904573173248,0.15578964665319966,0.0011569030219261678,0.6833264090420474,0.002015340787915951,0.06034948144418721,0.017342929116598866,0.9292772602548416
0.0016537683524434066,0.0008213548794485055,0.0011357518598043696,0.011222449453496517,0.00036970083969449887,0.9445179064308332,0.00014082898374182835,2.90480722421317e-05,0.0017228072985258028,0.03644340684136735,0.004525192069964836,0.9192541117760609
0.001116738856218467,0.0004175172233574686,0.07917229302436361,0.07653768160850385,0.019805689742024034,0.4860929986317899,0.0009718920081315292,1.284849153614479e-05,0.0022759311506650613,0.1107802627287123,0.04975951472365537,0.7330467007057353
0.001644770129686864,5.2086999283648066e-05,0.9625839412764995,0.04595447854702227,0.0007029969854710171,0.03417338543997677,0.00029360048159359853,3.6394738438798354e-05,0.008626409433974028,0.9329496651712554,0.0035278379727650584,0.9758972697965479
0.016712725004977714,9.898211722673492e-05,0.0026481907314115415,0.8126771054574485,0.0005293739320784872,0.0231395454273749,7.327355931523555e-05,0.00040234867421977345,0.9004861016675857,0.16853772823908686,0.0118423447948702,0.054587369836191155
0.002105750238587894,0.0005005261733922839,0.9928949095127271,0.07605110945804175,0.045050413513020936,0.06935604061858597,0.0005539071791041143,4.545226621367571e-05,0.0012035084846068514,0.06522428224449268,0.02171679579623874,0.9902913830955367
0.0017900416715163118,0.0004068353796315067,0.0015914220281610704,0.01312216065641498,0.0008353086770692432,0.8668379076980196,0.0016714657059591221,4.234280776101742e-06,0.001294314433109065,0.06356909981271969,0.004721259828967763,0.9849968769206274
0.008163978089388152,0.000824524137111242,0.07953372541646676,0.12069531195125709,0.011637814155876777,0.22383073851109359,0.24963737125527552,0.00010606207226584766,0.00280699319067694,0.06771276592244499,0.023920562351004645,0.9690014378733626
0.0032543420238720115,0.0001342572327607372,0.10577517954330493,0.026439306137302228,0.004962140177664404,0.08729021244946644,0.02916871348930327,0.00016449093431976583,0.003187926947509345,0.25464225139770613,0.7460477221855981,0.9929192277807912
0.04164837417798494,0.0004551976351367933,0.2322923914192468,0.009913061288143692,0.0042370576069750985,0.4076833040568159,0.00024281334123686644,2.513666641444844e-05,0.025747675152363515,0.2681118754053149,0.04831573532633856,0.9610070768449157
0.0002544131396179883,0.0005284325506098508,0.0074781177011375224,0.0046407738600579024,0.00033080800245343896,0.9892167826882009,0.00029927223731069546,1.5076932572882855e-05,0.002152720594757522,0.15210724807904014,0.002942617536951534,0.9990485619917646
0.0007697696797927464,1.5857952346424612e-05,0.996182210674753,0.027903347187211953,0.00039618646615715994,0.04654721245168772,0.0013090730255756336,4.202313468446475e-05,0.0030982276653980937,0.013454970961666483,0.0017130680897551442,0.9983362124533268
0.0013438915622808914,0.00024663345623428246,0.049476973857960294,0.06939823787804703,0.008278950639839739,0.07338408322712857,0.00026738322526365435,0.000111850389217328,0.010530835404647217,0.026648545718395884,0.9956199350866154,0.9911259317263026
0.012791624922711953,0.0004747455507912398,0.012034788187960598,0.04741359392333948,0.002760874472245563,0.004349687015716625,0.00041369880516522594,0.000684469631563552,0.0025094223766431722,0.8276449789797342,0.09512270892382343,0.3804687746939779
0.001202452337207003,0.0009354927981997182,0.005726668013493535,0.006295407095020229,0.003304356290791658,0.766048187755725,0.0003666968418940585,0.00021568719140075445,0.002908081401556896,0.18253974278460078,0.012663380244347067,0.9826253507549934
0.0035100696132505846,0.00012921160789438395,0.0029290256917308176,0.0022550879327956214,0.0005651499610703373,0.9437102881855424,0.0004443827166984873,1.4597200632821623e-05,0.0007135635891106717,0.018721814143033432,0.003948511693282851,0.9918671246175659
0.009224188316703777,0.0004207232321191493,0.0021848940082207806,0.3510187371781251,0.02550992917722052,0.3541351668643075,0.002514016732183353,0.0032245809598074743,0.9706188828856579,0.1709416966312666,0.013930420830800701,0.6287863834100882
0.007122454305841006,0.0002382401773664365,0.01578475514897233,0.006910162587016819,0.024055671340404906,0.776366930876014,0.01321409083421753,0.0001239529331824932,0.8025501074370152,0.9059485683595078,0.3807623708211302,0.9936165001946998
0.05625935879074477,1.7727935013860345e-05,0.12930288629355066,0.00172496774867878,0.00289656787174723,0.17624263512462734,0.9920137979503355,2.0714917091997502e-05,0.0019575511226739457,0.4414879291708916,0.03390245488982317,0.9207162677317726
0.0012111075689750688,3.7639423448496966e-05,0.02431994182014762,0.04562006057304605,0.009246480642477423,0.04880007271214053,0.0009745754816532483,0.00036824342906842205,0.0020366471570834564,0.22130513799484258,0.996540023929656,0.9968056330871816
0.0032959531069129654,0.00023275933101933485,0.029781460578810492,0.6945192004743441,0.002271259834914465,0.09400885470024435,0.010545570972770233,0.0006323262371311162,0.04299544056740789,0.9489021085277853,0.04704101958254993,0.927725840006856
0.008092528836500393,0.00015956448215124718,0.017357112022709113,0.0014558578600139091,0.26413873735331284,0.8410620660170455,0.0003298872804678227,0.0009874284726266746,0.0021409591265428513,0.7290274363828046,0.09254671676642864,0.033883499882252414
0.007599790886852554,0.0005660828245676171,0.02437410936051,0.001928760318650017,0.0011037814628161633,0.019157855863343586,0.0009162435177227658,0.9372649752984887,0.003781206689681053,0.14644194667610008,0.002151391631845717,0.10374863121019613
0.0015439363970267128,2.655490543429151e-05,0.013681406036024014,0.11386530565091339,0.006488991724822898,0.9750795184220236,0.001177744320668202,0.0004754852642060303,0.0017950528849424677,0.9252416726743876,0.04788916913819728,0.966088214796085
0.00633274185746433,0.001554894114433203,0.0015978743572051008,0.003144897008175001,0.00037214237926146257,0.6900272613898701,0.0007559933843912627,1.9681366161650706e-05,0.0016745149914078055,0.11668358045780539,0.4736805746187581,0.4302165713043521
0.05263828152605926,0.0019749192529425813,0.008244488410019998,0.03293501227711125,0.00043703112702971866,0.35855132754952235,0.0026935148577611977,5.414934834557554e-05,0.0010874834141121157,0.91880164384736,0.016559551727525896,0.4245635612509873
0.007200836102807683,0.0019505908042183582,0.006557663583630771,0.003910622387525436,0.0009123135127623262,0.046885154802097845,7.163784122612978e-05,1.4563235603173045e-05,0.006188364644646049,0.9734571367119885,0.005827062050756938,0.8567381305999608
0.0003910460830226851,5.240363594934892e-05,0.046795969272507267,0.9873101419565051,0.0010231023182948862,0.04350514219106537,0.0004971904063974916,4.788678562572113e-05,0.0036496209008113263,0.11501938028373704,0.0458976793079312,0.9992519050639297
0.013172598234824195,0.0023245667524705222,0.0032835393815799363,0.014537584794341193,0.0003141024508494772,0.08405800413124334,0.0005590354496182748,9.98289233580375e-05,0.9714205028991969,0.9643962569244072,0.002432323269503661,0.6741425524829554
0.0009505780235256132,5.904665964926528e-05,0.0068460507457025945,0.0022923711238599636,0.0002757490935281475,0.019906237334802603,0.9990248849198851,2.0759859049162577e-05,0.7686577215755285,0.9577713823590047,0.015374963316676,0.9914758746851493
0.0023401078542401067,6.53022667342636e-05,0.048173334454395714,0.004082669210172045,0.0048170411265311954,0.10546201497927746,0.9992676076313625,1.6502060161165975e-05,0.000952968331177129,0.08402278906084672,0.023045836779792828,0.9940866676508954
0.022263383847060208,1.4679375317525823e-05,0.015690534111470096,0.13763604398535415,0.0051179689086893135,0.0408888161547404,0.9992114096331509,2.3561672597971032e-05,0.004546400332711456,0.07698542668565131,0.13747490316954633,0.9939466310068055
0.014472837093899533,0.00012356492717830158,0.661925985884179,0.1271393962334564,0.0006298187627928487,0.393604093594108,0.1261803867644536,4.9791098871685976e-05,0.0008206985744065306,0.2114674168415985,0.003925992820093249,0.036534612949915175
0.38597281808180284,7.871778287713524e-05,0.036373711088860505,0.025942491952646064,0.0030150280218614075,0.1574712837516165,0.0009363889763130614,0.0019594994265286453,0.04663991998844405,0.03350311488739328,0.4475058809036737,0.8226414043072762
0.015770310812307765,0.0005977538545889927,0.010876662790875794,0.05277171613135283,0.00391311108769051,0.23906515377175533,0.0002595027045926675,4.008401303658432e-05,0.026792107326099608,0.1310590188262115,0.8480546825504742,0.9464101621629302
0.0028088402037037353,3.748267693894342e-05,0.0038527028335524995,0.014852156523429699,0.0066014739107027485,0.942798684157059,5.028400283448271e-05,5.6862200345121175e-05,0.0075791774441252985,0.11591513746681952,0.09193065112135931,0.9980944523879263
0.026424673647787267,0.011012630432451629,0.0036118387914190453,0.000711777062504933,0.021644831139303614,0.7469372665356524,0.0033650680004238347,1.9540185636822187e-05,0.01709465425182506,0.18066799258879987,0.01204778372956817,0.06567922147498553
0.008801163649530302,0.007058705378373158,0.9218459659212662,0.03402010047607466,0.0006470265755387385,0.3462418160948172,8.720515246144087e-05,9.745607444484811e-05,0.0015732163664793047,0.05805389562968856,0.011904305347018048,0.5474804388574677
0.0013260415398890218,0.5581348676020624,0.0012563666720623356,0.004481689981302914,0.0005307961242661125,0.08818546169571834,0.0005683174677973627,2.0074628897472505e-05,0.004393984132461832,0.9890505459824037,0.003043644723791029,0.9701342365926473
0.0010916750892739416,2.528294023709726e-05,0.005740729632098807,0.0038256663705186324,0.0016748531264115644,0.03288586469526737,0.998996195068964,4.02641790821841e-06,0.0009399109105354755,0.04846613109624902,0.04711095903046976,0.9931577069156738
0.00041290557641450616,1.5698326908029273e-05,0.03340615283077329,0.004224757817076303,0.07565622539083164,0.7345387500220747,0.0012860616897404514,7.486621626412034e-05,0.0011070700892606047,0.39491268737999125,0.2833862340909257,0.9542003187703552
0.0007696481915168654,0.00013260962180833586,0.0036185832893624844,0.015389554885491898,0.0006483952522152226,0.9865589218246011,0.00013293589704372827,4.822110656804493e-05,0.002281227309441961,0.011021790258939365,0.0039027631468510253,0.9963727100841497
0.000528045672876439,0.0008459844222083953,0.002550925051603407,0.013832506374003592,0.0006849077072503243,0.9615980430378386,0.0002774037314019052,1.7386494864810323e-05,0.0014429565036949428,0.04736917054466323,0.011959441971777104,0.9068343378924679
0.0005000077749208059,0.0011768434497620172,0.0021819869879483303,0.002041801253695289,0.005141231496472955,0.03185125538139909,0.000677326409692213,8.508394673636968e-05,0.005321826813007494,0.9793353944278802,0.0012092222330910036,0.9977322916573732
0.0008498491469520412,1.3622862780759618e-05,0.45349112460616076,0.0060042032686856185,0.0013714597678795397,0.78713622131609,0.29059835932082456,3.915896096309345e-05,0.0035540495446415112,0.8376081931983579,0.6571408791477393,0.9915030023463011
0.0010918711007897076,1.0604594884269355e-05,0.004087317134325803,0.011967070674511448,0.14558644626726958,0.9810759807304402,0.0035293066479909624,1.2450458539407393e-05,0.009382825369861717,0.028456696462842473,0.953619677123816,0.9919830372213211
0.0453659481374067,0.0002236571029188747,0.0029061413191869114,0.004825385511097236,0.0006976409795049175,0.027148483827823255,0.00040073071124968964,9.39507441483112e-05,0.0015979222335410898,0.7382181563480994,0.005992779705580166,0.023045584746979313
0.0325039902372113,0.00023807250397990228,0.56472483788781,0.00218186501766925,0.000696579002870772,0.1346628221741249,0.008902565995095955,0.22422634146924042,0.005854480012951474,0.9770301603904892,0.994609063468215,0.6824724569234544
0.0009294879344460769,0.00019242844178871276,0.09178289943762345,0.1300058639432636,0.0036033534569446116,0.8478718671609407,0.010252656914326487,7.076774035861977e-05,0.001283761094627718,0.04882012250803861,0.14302907277786428,0.9740702607498607
0.0010509126084809182,0.00011690782167221356,0.013963118816041542,0.0038271118608080258,0.0008450617830783432,0.12304576875013025,0.02241732417436156,0.00020031305489499944,0.0029645748696187227,0.9868804978955152,0.09086051653582003,0.6101397005876291
0.0007864443974476857,0.0001140125157231995,0.8852038403685543,0.12549985515226153,0.010962348597069509,0.00428753140341461,0.000353409405174935,0.9285602288021387,0.0008204905628576585,0.14075150553319937,0.8507751171633162,0.9363149402307421
0.10876389481919682,0.00016541997179355333,0.01736779896584008,0.00528577577619241,0.011461681800275736,0.14369662463554322,0.0002708942749557344,0.0021869437478055686,0.0027272225693438716,0.9451900713348985,0.026405881870369165,0.039963870149395744
0.2710249812057878,0.00014741031898286185,0.015721317920747213,0.0058938541175851365,0.006873572634769734,0.2299475736450119,0.0010240304230409406,0.033957438994700495,0.01637933337510907,0.2475565640719557,0.08305295118249309,0.37023927635222553
0.001426028543492739,0.0015923245594536358,0.010139124946944933,0.05483335230796903,0.10275955244910692,0.37725764851906124,0.0015271956945876598,0.00019789367720442148,0.0020784568940829156,0.8287854307811221,0.028634560694630058,0.996131071842911
